Year,Station ID,County,Signing,State Route,County Road,Road Name,Beginning Description,Ending Description,Municipality,Length,Functional Class,Ramp,Bridge,Railroad Crossing,One Way,Count,address,latitude2,longitude2
2019,22098,Kings,,,,WORTMAN AVE,PENNSYLVANIA AVE,FOUNTAIN AVE,Brooklyn,114,17,,,,,3359.0,Brooklyn WORTMAN AVE PENNSYLVANIA AVE FOUNTAIN AVE,40.6660801,-73.8712619
2019,22099,Kings,,,,MERMAID AVE,W 37TH ST,STILLWELL AVE,Brooklyn,113,17,,,,,7662.0,Brooklyn MERMAID AVE W 37TH ST STILLWELL AVE,40.5907914,-73.9841274
2019,22100,Kings,,,,SCHENECTADY AVE,LEFFERTS AVE,FULTON ST,Brooklyn,112,16,,,,Y,5710.0,Brooklyn SCHENECTADY AVE LEFFERTS AVE FULTON ST,40.6633763,-73.9345522
2019,22101,Kings,,,,TROY AVE,EMPIRE BLVD,FULTON ST,Brooklyn,111,16,,,,Y,9082.0,Brooklyn TROY AVE EMPIRE BLVD FULTON ST,40.689699,-73.982957
2019,22102,Kings,,,,KINGSTON AVE,EMPIRE BLVD,FULTON ST,Brooklyn,110,16,,,,Y,4511.0,Brooklyn KINGSTON AVE EMPIRE BLVD FULTON ST,40.689699,-73.982957
2019,22103,Kings,,,,WINTHROP ST,NEW YORK AVE,REMSEN AVE,Brooklyn,110,17,,,,,12278.0,Brooklyn WINTHROP ST NEW YORK AVE REMSEN AVE,40.6632505,-73.9315295
2019,22104,Kings,,,,MALCOLM X BLVD,FULTON ST,BROADWAY,Brooklyn,109,16,,,,,11414.0,Brooklyn MALCOLM X BLVD FULTON ST BROADWAY,40.7217906,-73.9998693
2019,22105,Kings,,,,UNION AVE,MARCY AVE,I 278,Brooklyn,106,16,,,,,11148.0,Brooklyn UNION AVE MARCY AVE I 278,40.6999434,-73.9501492
2019,22106,Kings,,,,CLARKSON AVE,FLATBUSH AVE,ALBANY AVE,Brooklyn,106,17,,,,,7893.0,Brooklyn CLARKSON AVE FLATBUSH AVE ALBANY AVE,40.6548553,-73.9597019
2019,22107,Kings,,,,E 36TH ST,AVE U,FLATLANDS AVE,Brooklyn,104,16,,,,,2664.0,Brooklyn E 36TH ST AVE U FLATLANDS AVE,40.6418832,-73.9033274
2019,22108,Kings,,,,15TH ST,2ND AVE,BARTEL PRITCHARD SQ,Brooklyn,101,16,,,,Y,3887.0,Brooklyn 15TH ST 2ND AVE BARTEL PRITCHARD SQ,40.6609484,-73.9798989
2019,22109,Kings,,,,JOHNSON AVE,BUSHWICK AVE,FLUSHING AVE,Brooklyn,95,16,,,,,13202.0,Brooklyn JOHNSON AVE BUSHWICK AVE FLUSHING AVE,40.7018992,-73.937037
2019,22110,Kings,,,,CRESCENT ST,COZINE AVE,CONDUIT BLVD,Brooklyn,105,17,,,,Y,4402.0,Brooklyn CRESCENT ST COZINE AVE CONDUIT BLVD,40.6588004,-73.876461
2019,22111,Kings,,,,GRAVSND NCK RD,SHEEPSHEAD BAY RD,AVE U,Brooklyn,104,17,,,,Y,3952.0,Brooklyn GRAVSND NCK RD SHEEPSHEAD BAY RD AVE U,40.5945792,-73.959467
2019,22112,Kings,,,,20TH ST,GOWANUS EXPWY,10TH AVE,Brooklyn,103,16,,,,,5527.0,Brooklyn 20TH ST GOWANUS EXPWY 10TH AVE,40.6692414,-73.9881339
2019,22113,Kings,,,,LINDEN ST,BROADWAY,ST NICHOLAS AVE,Brooklyn,100,16,,,,Y,1985.0,Brooklyn LINDEN ST BROADWAY ST NICHOLAS AVE,40.8280385,-73.9424401
2019,22114,Kings,,,,CLINTON AVE,ATLANTIC AVE,PARK AVE,Brooklyn,100,17,,,,,6196.0,Brooklyn CLINTON AVE ATLANTIC AVE PARK AVE,40.6768186,-73.9182172
2019,22115,Kings,,,,FARRAGUT RD,NOSTRAND AVE,UTICA AVE,Brooklyn,101,17,,,,,10938.0,Brooklyn FARRAGUT RD NOSTRAND AVE UTICA AVE,40.6463192,-73.9297471
2019,22116,Kings,,,,HICKS ST,HAMILTON AVE WB,ATLANTIC AVE,Brooklyn,86,17,,,,Y,14255.0,Brooklyn HICKS ST HAMILTON AVE WB ATLANTIC AVE,40.687315,-73.999638
2019,22117,Kings,,,,KNICKERBOCKER A,GREENE AVE,MORGAN AVE,Brooklyn,97,16,,,,Y,4088.0,Brooklyn KNICKERBOCKER A GREENE AVE MORGAN AVE,40.70607589999999,-73.93370999999999
2019,22118,Kings,,,,HEGEMAN AVE,WILLIAMS AVE,LINWOOD ST,Brooklyn,101,17,,,,,5282.0,Brooklyn HEGEMAN AVE WILLIAMS AVE LINWOOD ST,40.669804,-73.881545
2019,22119,Kings,,,,1ST AVE,58TH ST,39TH ST,Brooklyn,94,17,,,Y,,3875.0,Brooklyn 1ST AVE 58TH ST 39TH ST,40.6459043,-74.0238662
2019,22120,Kings,,,,THOMS BOYLAND S,EASTERN PKY,BROADWAY,Brooklyn,93,17,,,,Y,9731.0,Brooklyn THOMS BOYLAND S EASTERN PKY BROADWAY,40.6717905,-73.9634803
2019,22121,Kings,,,,HUMBOLDT ST,METROPOLITAN AVE,FLUSHING AVE,Brooklyn,95,16,,,,Y,4691.0,Brooklyn HUMBOLDT ST METROPOLITAN AVE FLUSHING AVE,40.7135082,-73.9157244
2019,22122,Kings,,,,SEAVIEW AVE,REMSEN AVE,E 108TH ST,Brooklyn,92,16,,,,,14637.0,Brooklyn SEAVIEW AVE REMSEN AVE E 108TH ST,40.6461838,-73.8895095
2019,22123,Kings,,,,SHORE BLVD,EMMONS BLVD,OXFORD ST,Brooklyn,92,16,,,,,11250.0,Brooklyn SHORE BLVD EMMONS BLVD OXFORD ST,40.5810271,-73.9440362
2019,22124,Kings,,,,9TH ST,3RD AVE,PROSPECT PK W,Brooklyn,90,16,,,,,9163.0,Brooklyn 9TH ST 3RD AVE PROSPECT PK W,40.6724751,-73.970483
2019,22125,Kings,,,,WALLABOUT ST,CLASSON AVE,BROADWAY,Brooklyn,88,17,,,,,3448.0,Brooklyn WALLABOUT ST CLASSON AVE BROADWAY,40.6989947,-73.9616096
2019,22126,Kings,,,,BEVERLYE RD,FLATBUSH AVE,BROOKLYN AVE,Brooklyn,78,17,,,,,11620.0,Brooklyn BEVERLYE RD FLATBUSH AVE BROOKLYN AVE,40.6450367,-73.9487141
2019,22127,Kings,,,,WYCKOFF AVE,FLUSHING AVE,QUEENS CO/L,Brooklyn,83,16,,,,,9020.0,Brooklyn WYCKOFF AVE FLUSHING AVE QUEENS CO/L,40.707394,-73.92416899999999
2019,22128,Kings,,,,AVENUE D,FOSTER AVE,ROCKAWAY AVE,Brooklyn,53,16,,,,,13676.0,Brooklyn AVENUE D FOSTER AVE ROCKAWAY AVE,40.6485644,-73.9053335
2019,22129,Kings,,,,E 80TH ST,FLATLANDS AVE,PAERDGAT 14TH S,Brooklyn,85,17,,,,,13452.0,Brooklyn E 80TH ST FLATLANDS AVE PAERDGAT 14TH S,40.6354755,-73.9132678
2019,22130,Kings,,,,LOUISIANA AVE,SEAVIEW AVE,FLATLANDS AVE,Brooklyn,85,17,,,,,9701.0,Brooklyn LOUISIANA AVE SEAVIEW AVE FLATLANDS AVE,40.641722,-73.8791112
2019,22131,Kings,,,,NASSAU AVE,BEDFORD AVE,VARICK ST,Brooklyn,86,16,,,,,6147.0,Brooklyn NASSAU AVE BEDFORD AVE VARICK ST,40.7238197,-74.0061503
2019,22133,Kings,,,,GREENE AVE,FULTON ST,FRANKLIN AVE,Brooklyn,85,17,,,,,4583.0,Brooklyn GREENE AVE FULTON ST FRANKLIN AVE,40.680981,-73.95517699999999
2019,22134,Kings,,,,UNION ST,3RD AVE,PLAZA ST W,Brooklyn,85,16,,,,,10568.0,Brooklyn UNION ST 3RD AVE PLAZA ST W,40.6705498,-73.9620075
2019,22135,Kings,,,,FILLMORE AVE,GERRITSEN AVE,FLATBUSH AVE,Brooklyn,86,17,,,,,7529.0,Brooklyn FILLMORE AVE GERRITSEN AVE FLATBUSH AVE,40.60681200000001,-73.94041399999999
2019,22136,Kings,,,,FRANKLIN ST,N 14TH ST,COMMERCIAL ST,Brooklyn,83,16,,,,,6991.0,Brooklyn FRANKLIN ST N 14TH ST COMMERCIAL ST,40.7242829,-73.9577226
2019,22137,Kings,,,,CARLTON AVE,GREENE AVE,FLUSHING AVE,Brooklyn,83,17,,,,Y,3046.0,Brooklyn CARLTON AVE GREENE AVE FLUSHING AVE,40.7003285,-73.9412453
2019,22138,Kings,,,,ORIENTAL BLVD,CORBIN PL,OXFORD ST,Brooklyn,84,16,,,,,6392.0,Brooklyn ORIENTAL BLVD CORBIN PL OXFORD ST,40.5767704,-73.95358279999999
2019,22139,Kings,,,,FURMAN ST,ATLANTIC AVE,OLD FULTON ST,Brooklyn,81,16,,,,,6434.0,Brooklyn FURMAN ST ATLANTIC AVE OLD FULTON ST,40.7020269,-73.9926396
2019,22140,Kings,,,,SCHERMERHRN ST,CLINTON ST,FLATBUSH AVE,Brooklyn,83,16,,,,,6248.0,Brooklyn SCHERMERHRN ST CLINTON ST FLATBUSH AVE,40.6459145,-73.9580258
2019,22141,Kings,,,,AVENUE R,E 16TH ST,GERRITSEN AVE,Brooklyn,80,17,,,,,12577.0,Brooklyn AVENUE R E 16TH ST GERRITSEN AVE,40.5981691,-73.9311207
2019,22142,Kings,,,,BRIGHTON BEACH,OCEAN PKWY,CORBIN PL,Brooklyn,79,16,,,,,10527.0,Brooklyn BRIGHTON BEACH OCEAN PKWY CORBIN PL,40.5783875,-73.9542034
2019,22143,Kings,,,,MILL AVE,NATIONAL DR,AVENUE U,Brooklyn,79,17,,,,,5172.0,Brooklyn MILL AVE NATIONAL DR AVENUE U,40.606653,-73.91584879999999
2019,22144,Kings,,,,FT HAMILTON PKW,101ST ST,86TH ST,Brooklyn,77,16,,,,,7738.0,Brooklyn FT HAMILTON PKW 101ST ST 86TH ST,40.6111563,-74.0325481
2019,22145,Kings,,,,LIVINGSTON ST,CLINTON ST,FLATBUSH AVE,Brooklyn,78,16,,,,,12412.0,Brooklyn LIVINGSTON ST CLINTON ST FLATBUSH AVE,40.6459145,-73.9580258
2019,22146,Kings,,,,TILDEN AVE,BROOKLYN AVE,FLATBUSH AVE,Brooklyn,78,16,,,,,3472.0,Brooklyn TILDEN AVE BROOKLYN AVE FLATBUSH AVE,40.6471212,-73.9433805
2019,22148,Kings,,,,SCHAEFFER ST,BROADWAY,IRVING AVE,Brooklyn,77,17,,,,Y,1552.0,Brooklyn SCHAEFFER ST BROADWAY IRVING AVE,40.68449,-73.912987
2019,22149,Kings,,,,BOND ST,UNION ST,FULTON ST,Brooklyn,76,17,,,,Y,5635.0,Brooklyn BOND ST UNION ST FULTON ST,40.689699,-73.982957
2019,22150,Kings,,,,HARWAY AVE,CROPSEY AVE,STILLWELL AVE,Brooklyn,72,17,,,,,2746.0,Brooklyn HARWAY AVE CROPSEY AVE STILLWELL AVE,40.5907914,-73.9841274
2019,22151,Kings,,,,HENRY ST,ATLANTIC AVE,CADMAN PLAZA WEST,Brooklyn,76,17,,,,Y,5282.0,Brooklyn HENRY ST ATLANTIC AVE CADMAN PLAZA WEST,40.6971049,-73.9913143
2019,22152,Kings,,,,HOYT ST,UNION ST,FULTON ST,Brooklyn,76,17,,,,Y,4583.0,Brooklyn HOYT ST UNION ST FULTON ST,40.689699,-73.982957
2019,22153,Kings,,,,52ND ST,1ST AVE,6TH AVE,Brooklyn,74,17,,,,Y,2698.0,Brooklyn 52ND ST 1ST AVE 6TH AVE,40.649302,-74.02029499999999
2019,22155,Kings,,,,KINGSLAND AVE,I 278,GREENPOINT AVE,Brooklyn,73,17,,,,Y,5595.0,Brooklyn KINGSLAND AVE I 278 GREENPOINT AVE,40.7334171,-73.9399648
2019,22156,Kings,,,,NEVINS ST,FLATBUSH AVE,UNION ST,Brooklyn,74,17,,,,Y,4527.0,Brooklyn NEVINS ST FLATBUSH AVE UNION ST,40.6882938,-73.9805205
2019,22157,Kings,,,,SHELL RD,NEPTUNE AVE,AVENUE X,Brooklyn,74,16,,,,,10985.0,Brooklyn SHELL RD NEPTUNE AVE AVENUE X,40.5921056,-73.956072
2019,22158,Kings,,,,VANDERVOORT AVE,GRAND ST,I 278,Brooklyn,73,17,,,,,15722.0,Brooklyn VANDERVOORT AVE GRAND ST I 278,40.712979,-73.95802599999999
2019,22159,Kings,,,,WILLOUGHBY AVE,VANDERBILT AVE,BEDFORD AVE,Brooklyn,73,17,,,,Y,1923.0,Brooklyn WILLOUGHBY AVE VANDERBILT AVE BEDFORD AVE,40.6537842,-73.9561746
2019,22160,Kings,,,,ROCKAWAY AVE,EASTERN PKWY,BROADWAY,Brooklyn,72,16,,,,,11122.0,Brooklyn ROCKAWAY AVE EASTERN PKWY BROADWAY,40.67358,-73.911095
2019,22161,Kings,,,,24TH AVE,CROPSEY AVE,STILLWELL AVE,Brooklyn,73,17,,,,,4573.0,Brooklyn 24TH AVE CROPSEY AVE STILLWELL AVE,40.5907914,-73.9841274
2019,22162,Kings,,,,AVENUE U,MILL AVE,BERGEN AVE,Brooklyn,71,17,,,,,11662.0,Brooklyn AVENUE U MILL AVE BERGEN AVE,40.61543220000001,-73.9138808
2019,22163,Kings,,,,E 98TH ST,HEGEMAN AVE,KINGS HWY,Brooklyn,59,17,,,,,9597.0,Brooklyn E 98TH ST HEGEMAN AVE KINGS HWY,40.6555052,-73.912362
2019,22164,Kings,,,,STILLWELL AVE,SURF AVE,NEPTUNE AVE,Brooklyn,25,16,,,,,6631.0,Brooklyn STILLWELL AVE SURF AVE NEPTUNE AVE,40.5755154,-73.9811706
2019,22200,Kings,,,,67TH ST,7th Ave,15TH AVE,Brooklyn,115,19,,,,Y,1974.0,Brooklyn 67TH ST 7th Ave 15TH AVE,40.6331996,-74.0164127
2019,22201,Kings,,,,47TH ST,18TH AVE,1ST AVE,Brooklyn,251,19,,,,Y,4266.0,Brooklyn 47TH ST 18TH AVE 1ST AVE,40.62945,-73.979861
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,2ND AVE,DEAD END,Brooklyn,225,19,,,,Y,2407.0,Brooklyn 55TH ST 2ND AVE DEAD END,40.6462959,-74.0198396
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22202,Kings,,,,55TH ST,DEAD END,19TH AVE,Brooklyn,25,19,,,,Y,2407.0,Brooklyn 55TH ST DEAD END 19TH AVE,40.635538,-74.0019973
2019,22203,Kings,,,,58TH ST,3RD AVE,16TH AVE,Brooklyn,190,19,,,,Y,2997.0,Brooklyn 58TH ST 3RD AVE 16TH AVE,40.6672495,-73.9945346
2019,22204,Kings,,,,53RD ST,6TH AVE,21ST AVE,Brooklyn,223,19,,,,Y,3174.0,Brooklyn 53RD ST 6TH AVE 21ST AVE,40.6421071,-74.0098627
2019,22205,Kings,,,,12TH AVE,61ST ST,37TH ST,Brooklyn,119,19,,,,,3925.0,Brooklyn 12TH AVE 61ST ST 37TH ST,40.6296087,-74.0013507
2019,22206,Kings,,,,16TH AVE,SHORE PKWY,65TH ST,Brooklyn,168,19,,,,,5204.0,Brooklyn 16TH AVE SHORE PKWY 65TH ST,40.6205683,-73.8975125
2019,22207,Kings,,,,ST MARKS AVE,FLATBUSH AVE,END,Brooklyn,182,19,,,,Y,2939.0,Brooklyn ST MARKS AVE FLATBUSH AVE END,40.6797475,-73.9743127
2019,22208,Kings,,,,BERRIMAN ST,LINDEN BLVD,ATLANTIC AVE,Brooklyn,100,19,,,,Y,1182.0,Brooklyn BERRIMAN ST LINDEN BLVD ATLANTIC AVE,40.6647596,-73.8758403
2019,22209,Kings,,,,CLEVELAND ST,JAMAICA AVE,ATLANTIC AVE,Brooklyn,38,19,,,,,1788.0,Brooklyn CLEVELAND ST JAMAICA AVE ATLANTIC AVE,41.4389663,-81.7069703
2019,22210,Kings,,,,LOGAN ST,NEW LOTS AVE,JAMAICA AVE,Brooklyn,120,19,,,,Y,3936.0,Brooklyn LOGAN ST NEW LOTS AVE JAMAICA AVE,40.6632877,-73.8898367
2019,22211,Kings,,,,LENOX RD,FLATBUSH AVE,REMSEN AVE,Brooklyn,190,19,,,,,7960.0,Brooklyn LENOX RD FLATBUSH AVE REMSEN AVE,40.6466536,-73.9131066
2019,22212,Kings,,,,MEEKER AVE N,KINGSLAND AVE,METROPOLITAN AVE,Brooklyn,87,14,,,,Y,9658.0,Brooklyn MEEKER AVE N KINGSLAND AVE METROPOLITAN AVE,40.7258892,-73.9416945
2019,22213,Kings,,,,DUMONT AVE,NEW LOTS AVE,VAN SINDEREN AVE,Brooklyn,129,19,,,,Y,3303.0,Brooklyn DUMONT AVE NEW LOTS AVE VAN SINDEREN AVE,40.6590975,-73.8992385
2019,22214,Kings,,,,9TH AVE,61st St,NEW UTRECHT AVE,Brooklyn,112,19,,,,,6792.0,Brooklyn 9TH AVE 61st St NEW UTRECHT AVE,40.6268492,-73.99678709999999
2019,22215,Kings,,,,AVENUE V,GRAVESEND NCK RD,NOSTRAND AVE,Brooklyn,153,19,,,,,3654.0,Brooklyn AVENUE V GRAVESEND NCK RD NOSTRAND AVE,40.6001938,-73.9418433
2019,22217,Kings,,,,AVENUE W,W 7TH ST,SHEEPSHEAD BAY RD,Brooklyn,100,19,,,,,6849.0,Brooklyn AVENUE W W 7TH ST SHEEPSHEAD BAY RD,40.5950901,-73.9486021
2019,22218,Kings,,,,78TH ST,FT HAMILTON PKWY,STILLWELL AVE,Brooklyn,214,19,,,,Y,1458.0,Brooklyn 78TH ST FT HAMILTON PKWY STILLWELL AVE,40.5907914,-73.9841274
2019,22219,Kings,,,,HERKIMER ST,HUNTER FLY PL,VAN SINDEREN AVE,Brooklyn,132,19,,,,Y,2767.0,Brooklyn HERKIMER ST HUNTER FLY PL VAN SINDEREN AVE,40.6672448,-73.9013619
2019,22220,Kings,,,,PUTNAM AVE,NOSTRAND AVE,BROADWAY,Brooklyn,167,19,,,,Y,2730.0,Brooklyn PUTNAM AVE NOSTRAND AVE BROADWAY,40.683945,-73.950462
2019,23000,Kings,,,,NY27 Exit 2 AT,17TH ST,NY27 EB (ON),Brooklyn,10,12,Y,,,Y,10287.0,Brooklyn NY27 Exit 2 AT 17TH ST NY27 EB (ON),40.6781784,-73.9441579
2019,23001,Kings,,,,NY27 Exit 2 AT,NY27 WB (OFF),PROSPECT AVE,Brooklyn,11,12,Y,,,Y,10886.0,Brooklyn NY27 Exit 2 AT NY27 WB (OFF) PROSPECT AVE,40.6781784,-73.9441579
2019,23002,Kings,,,,NY27 Exit 3 AT,19TH ST,NY27 EB (ON),Brooklyn,21,12,Y,,,Y,4197.0,Brooklyn NY27 Exit 3 AT 19TH ST NY27 EB (ON),40.6163201,-73.9558467
2019,23003,Kings,,,,NY27 Exit 3 AT,NY27 WB (OFF),18TH ST,Brooklyn,19,12,Y,,,Y,7616.0,Brooklyn NY27 Exit 3 AT NY27 WB (OFF) 18TH ST,40.6544695,-73.9212228
2019,23004,Kings,,,,NY 27 Exit 4 AT,NY27 EB (OFF),19TH ST,Brooklyn,21,12,Y,,,Y,10557.0,Brooklyn NY 27 Exit 4 AT NY27 EB (OFF) 19TH ST,40.6544695,-73.9212228
2019,23005,Kings,,,,NY 27 Exit 4 AT,18TH ST,NY27 WB (ON),Brooklyn,24,12,Y,,,Y,8143.0,Brooklyn NY 27 Exit 4 AT 18TH ST NY27 WB (ON),40.6183283,-73.9571888
2019,23006,Kings,,,,NY27 Exit 5 AT,NY27 EB (OFF),OCEAN PKWY,Brooklyn,25,12,Y,,,Y,2571.0,Brooklyn NY27 Exit 5 AT NY27 EB (OFF) OCEAN PKWY,40.6781784,-73.9441579
2019,23007,Kings,,,,NY27 Exit 5 AT,PROSPECT AVE,NY27 WB (ON),Brooklyn,17,12,Y,,,Y,6611.0,Brooklyn NY27 Exit 5 AT PROSPECT AVE NY27 WB (ON),40.6781784,-73.9441579
2019,23008,Kings,,,,I278 EXIT 17 at,I278 EB LOWER (OFF),I278 EB UPPER (ON),Brooklyn,64,11,Y,,,Y,24592.0,Brooklyn I278 EXIT 17 at I278 EB LOWER (OFF) I278 EB UPPER (ON),40.6998385,-73.9962991
2019,23009,Kings,,,,I278 EXIT 17 at,92ND ST,I278 EB (ON),Brooklyn,25,11,Y,,,Y,2753.0,Brooklyn I278 EXIT 17 at 92ND ST I278 EB (ON),40.6677528,-73.9960152
2019,23014,Kings,,,,I278 Exits 18-1,I278 EB (OFF),MERGE WITH 86TH ST OFF,Brooklyn,18,11,Y,,,Y,9511.0,Brooklyn I278 Exits 18-1 I278 EB (OFF) MERGE WITH 86TH ST OFF,40.6226333,-74.02855439999999
2019,23015,Kings,,,,I278 Exits 18-1,86TH ST,I278 EB (ON),Brooklyn,56,11,Y,,,Y,8638.0,Brooklyn I278 Exits 18-1 86TH ST I278 EB (ON),40.625277,-74.0399497
2019,23016,Kings,,,,I278 Exits 18-1,I278 WB (OFF),GATLING PL,Brooklyn,33,11,Y,,,Y,8116.0,Brooklyn I278 Exits 18-1 I278 WB (OFF) GATLING PL,40.6998385,-73.9962991
2019,23017,Kings,,,,I278 Exits 18-1,GATLING PL,I278 WB (ON),Brooklyn,15,11,Y,,,Y,11639.0,Brooklyn I278 Exits 18-1 GATLING PL I278 WB (ON),40.61960699999999,-74.0242373
2019,23018,Kings,,,,I278 EXIT 20 at,I278 EB (OFF),7TH AVE,Brooklyn,29,11,Y,,,Y,9535.0,Brooklyn I278 EXIT 20 at I278 EB (OFF) 7TH AVE,40.6998385,-73.9962991
2019,23019,Kings,,,,I278 EXIT 20 at,65TH ST,I278 EB (ON),Brooklyn,20,11,Y,,,Y,11905.0,Brooklyn I278 EXIT 20 at 65TH ST I278 EB (ON),40.788429,-74.002721
2019,23020,Kings,,,,I278 EXIT 20 at,I278 WB (OFF),6TH AVE,Brooklyn,21,11,Y,,,Y,14666.0,Brooklyn I278 EXIT 20 at I278 WB (OFF) 6TH AVE,40.6998385,-73.9962991
2019,23021,Kings,,,,I278 EXIT 20 at,6TH AVE,I278 WB (ON),Brooklyn,31,11,Y,,,Y,2971.0,Brooklyn I278 EXIT 20 at 6TH AVE I278 WB (ON),40.6677528,-73.9960152
